	FacilityID	LookupSetID	PDOPPSLRSComplete	LRSVariable	AnswerValue	AnswerText	LowNormalRaw	HighNormalRaw	Comment	OtherUnit	country	LDOExtract
487	118006.0	371.0	1.0	b'Glycosylated Albumin'							b'Thailand'	b'N/A'
488	118006.0	372.0	1.0	b'PTH Assay'							b'Thailand'	b'N/A'
489	118006.0	400.0	1.0	b'$qCystat'							b'Thailand'	b'N/A'
490	118006.0	402.0	1.0	b'qAST'	b'1'	b'U/L'	b'0'	b'43'			b'Thailand'	b'N/A'
491	118006.0	404.0	1.0	b'$qALT'	b'1'	b'U/L'	b'0'	b'35'			b'Thailand'	b'N/A'
492	118006.0	405.0	1.0	b'$qBilirubin'	b'3'	b'mg/dL'	b'0'	b'1.5'			b'Thailand'	b'N/A'
493	118006.0	458.0	1.0	b'$UrineVolUnit'	b'1'	b'mL/24 hr'					b'Thailand'	b'N/A'
494	118006.0	461.0	1.0	b'$UrineCreat24Unit'	b'1'	b'mg/24 hr'	b'980'	b'2200'			b'Thailand'	b'N/A'
495	118006.0	505.0	1.0	b'$GlucoseUnit'							b'Thailand'	b'N/A'
496	118006.0	514.0	1.0	b'$HUnit'							b'Thailand'	b'N/A'
497	118006.0	540.0	1.0	b'$SerumUrea'							b'Thailand'	b'N/A'
498	118006.0	625.0	1.0	b'CreatConUnit'							b'Thailand'	b'N/A'
499	118006.0	626.0	1.0	b'DialyCreatCon4HrUnit'							b'Thailand'	b'N/A'
500	118006.0	627.0	1.0	b'DialyCreatCorr4HrUnit'							b'Thailand'	b'N/A'
501	118006.0	628.0	1.0	b'InitDialyGlucConUnit'							b'Thailand'	b'N/A'
502	118006.0	629.0	1.0	b'DialyGlucCon4HrUnit'							b'Thailand'	b'N/A'
503	118006.0	793.0	1.0	b'DialGlucoseCon'							b'Thailand'	b'N/A'
504	118006.0	794.0	1.0	b'DialCreatCon'							b'Thailand'	b'N/A'
505	118006.0	795.0	1.0	b'DialCreatConGlucCor'							b'Thailand'	b'N/A'
506	118006.0	796.0	1.0	b'SerumAlbConc'							b'Thailand'	b'N/A'
507	118006.0	1949.0	1.0	b'PTH-iPTHUnit'							b'Thailand'	b'N/A'
508	118006.0	1950.0	1.0	b'PTH-C-PTHUnit'							b'Thailand'	b'N/A'
509	118006.0	1951.0	1.0	b'PTH-HS-PTHUnit'							b'Thailand'	b'N/A'
510	118006.0	1952.0	1.0	b'PTH-wholePTHUnit'							b'Thailand'	b'N/A'
511	118007.0	38.0	1.0	b'$KGL'	b'1'	b'kg'					b'Thailand'	b'N/A'
512	118007.0	100.0	1.0	b'CaTotalUnit'	b'1'	b'mg/dL'	b'8.4'	b'10.4'			b'Thailand'	b'N/A'
513	118007.0	103.0	1.0	b'TotalProteinUnit'	b'2'	b'g/dL'	b'3.4'	b'5'			b'Thailand'	b'N/A'
514	118007.0	104.0	1.0	b'AlbuminUnit'	b'1'	b'g/L'	b'3.4'	b'5.0'			b'Thailand'	b'N/A'
515	118007.0	110.0	1.0	b'HgbUnit'	b'2'	b'g/dL'	b'?13?12'	b'?17?15'			b'Thailand'	b'N/A'
516	118007.0	111.0	1.0	b'HctUnit'	b'1'	b'%'	b'?42?37'	b'?52?47'			b'Thailand'	b'N/A'
517	118007.0	112.0	1.0	b'MCVUnit'	b'1'	b'fL'	b'83'	b'97'			b'Thailand'	b'N/A'
518	118007.0	113.0	1.0	b'WhBldCntUnit'	b'3'	b'cells/mm^3'	b'5000'	b'10000'			b'Thailand'	b'N/A'
519	118007.0	114.0	1.0	b'NeutrophilsUnit'	b'3'	b'%'	b'40'	b'75'			b'Thailand'	b'N/A'
520	118007.0	115.0	1.0	b'LymphUnit'	b'3'	b'%'	b'20'	b'50'			b'Thailand'	b'N/A'
521	118007.0	117.0	1.0	b'BUNUnit'	b'1'	b'mg/dL'	b'7'	b'18'			b'Thailand'	b'N/A'
522	118007.0	118.0	1.0	b'UreaUnit'							b'Thailand'	b'N/A'
523	118007.0	119.0	1.0	b'SodiumUnit'	b'2'	b'mmol/L'	b'135'	b'145'			b'Thailand'	b'N/A'
524	118007.0	120.0	1.0	b'PotassUnit'	b'2'	b'mmol/L'	b'3.5'	b'5'			b'Thailand'	b'N/A'
525	118007.0	122.0	1.0	b'BicarbUnit'	b'2'	b'mmol/L'	b'22'	b'32'			b'Thailand'	b'N/A'
526	118007.0	123.0	1.0	b'GlycoHgbUnit'	b'1'	b'%'	b'4.8'	b'6'			b'Thailand'	b'N/A'
527	118007.0	126.0	1.0	b'AlkPhosphUnit'	b'1'	b'U/L'	b'40'	b'150'			b'Thailand'	b'N/A'
528	118007.0	212.0	1.0	b'AlkPhosphBoneUnit'	b'2'	b'U/L'	b'40'	b'150'			b'Thailand'	b'N/A'
529	118007.0	213.0	1.0	b'MagnesiumUnit'	b'2'	b'mg/dL'	b'1.8'	b'2.4'			b'Thailand'	b'N/A'
530	118007.0	215.0	1.0	b'InterleukinUnit'							b'Thailand'	b'N/A'
531	118007.0	267.0	1.0	b'VDUnit1'	b'1'	b'ng/mL'	b'30'	b'80'			b'Thailand'	b'N/A'
532	118007.0	268.0	1.0	b'VDUnit2'							b'Thailand'	b'N/A'
533	118007.0	269.0	1.0	b'$FASTGlc'							b'Thailand'	b'N/A'
534	118007.0	270.0	1.0	b'PLTUnit'	b'3'	b'cells/mm^3'	b'140000'	b'400000'			b'Thailand'	b'N/A'
535	118007.0	271.0	1.0	b'CHrUnit'							b'Thailand'	b'N/A'
536	118007.0	272.0	1.0	b'pRBCUnit'							b'Thailand'	b'N/A'
537	118007.0	273.0	1.0	b'FBNGUnit'							b'Thailand'	b'N/A'
538	118007.0	274.0	1.0	b'BNPUnit'	b'3'	b'Other'	b'0.00'	b'125'		b'pg/ml'	b'Thailand'	b'N/A'
539	118007.0	275.0	1.0	b'pBNPUnit'							b'Thailand'	b'N/A'
540	118007.0	276.0	1.0	b'TrpTUnit'							b'Thailand'	b'N/A'
541	118007.0	277.0	1.0	b'TrpIUnit'							b'Thailand'	b'N/A'
542	118007.0	280.0	1.0	b'CreatUnit'	b'1'	b'mg/dL'	b'?0.73?0.55'	b'?1.18?1.02'			b'Thailand'	b'N/A'
543	118007.0	281.0	1.0	b'$CATyp'							b'Thailand'	b'N/A'
544	118007.0	282.0	1.0	b'PhosphUnit'	b'1'	b'mg/dL'	b'2.5'	b'4.5'			b'Thailand'	b'N/A'
545	118007.0	283.0	1.0	b'PTHUnit'							b'Thailand'	b'N/A'
546	118007.0	284.0	1.0	b'UricAcidUnit'	b'1'	b'mg/dL'	b'?3.4?2.4'	b'?7?5.7'			b'Thailand'	b'N/A'
547	118007.0	285.0	1.0	b'GlucoseUnit'	b'1'	b'mg/dL'	b'70'	b'110'			b'Thailand'	b'N/A'
548	118007.0	286.0	1.0	b'TotCholUnit'	b'1'	b'mg/dL'	b'200'				b'Thailand'	b'N/A'
549	118007.0	287.0	1.0	b'HDLCholUnit'	b'1'	b'mg/dL'	b'38'	b'80'			b'Thailand'	b'N/A'
550	118007.0	288.0	1.0	b'LDLCholUnit'	b'1'	b'mg/dL'	b'160'				b'Thailand'	b'N/A'
551	118007.0	289.0	1.0	b'TriglycUnit'	b'1'	b'mg/dL'	b'?40?35'	b'?150?135'			b'Thailand'	b'N/A'
552	118007.0	290.0	1.0	b'SerumIronUnit'	b'1'	b'\xb5g/dL'	b'50'	b'170'			b'Thailand'	b'N/A'
553	118007.0	291.0	1.0	b'TIBCUnit'	b'1'	b'\xb5g/dL'	b'259'	b'388'			b'Thailand'	b'N/A'
554	118007.0	292.0	1.0	b'FerritinUnit'	b'6'	b'ng/mL'	b'13'	b'15'			b'Thailand'	b'N/A'
555	118007.0	293.0	1.0	b'CRPUnit'	b'2'	b'mg/L'	b'????????6'	b'????????'			b'Thailand'	b'N/A'
556	118007.0	307.0	1.0	b'eGFRUnit'	b'1'	b'mL/min/1.73m^2'					b'Thailand'	b'N/A'
557	118007.0	318.0	1.0	b'$FASTLpd'							b'Thailand'	b'N/A'
558	118007.0	332.0	1.0	b'Beta2MicroglobUnit'							b'Thailand'	b'N/A'
559	118007.0	360.0	1.0	b'FGF23 Units'	b'3'	b'Other'	b'70'	b'110'			b'Thailand'	b'N/A'
560	118007.0	371.0	1.0	b'Glycosylated Albumin'	b'1'	b'%'					b'Thailand'	b'N/A'
561	118007.0	372.0	1.0	b'PTH Assay'							b'Thailand'	b'N/A'
562	118007.0	400.0	1.0	b'$qCystat'							b'Thailand'	b'N/A'
563	118007.0	402.0	1.0	b'qAST'	b'1'	b'U/L'	b'0'	b'65'			b'Thailand'	b'N/A'
564	118007.0	404.0	1.0	b'$qALT'	b'1'	b'U/L'	b'15'	b'37'			b'Thailand'	b'N/A'
565	118007.0	405.0	1.0	b'$qBilirubin'	b'3'	b'mg/dL'	b'0.0'	b'0.1'			b'Thailand'	b'N/A'
566	118007.0	458.0	1.0	b'$UrineVolUnit'	b'1'	b'mL/24 hr'					b'Thailand'	b'N/A'
567	118007.0	461.0	1.0	b'$UrineCreat24Unit'	b'7'	b'mg/dL'					b'Thailand'	b'N/A'
568	118007.0	505.0	1.0	b'$GlucoseUnit'							b'Thailand'	b'N/A'
569	118007.0	514.0	1.0	b'$HUnit'	b'0'	b'mg/L'					b'Thailand'	b'N/A'
570	118007.0	540.0	1.0	b'$SerumUrea'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
571	118007.0	625.0	1.0	b'CreatConUnit'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
572	118007.0	626.0	1.0	b'DialyCreatCon4HrUnit'							b'Thailand'	b'N/A'
573	118007.0	627.0	1.0	b'DialyCreatCorr4HrUnit'							b'Thailand'	b'N/A'
574	118007.0	628.0	1.0	b'InitDialyGlucConUnit'							b'Thailand'	b'N/A'
575	118007.0	629.0	1.0	b'DialyGlucCon4HrUnit'							b'Thailand'	b'N/A'
576	118007.0	793.0	1.0	b'DialGlucoseCon'							b'Thailand'	b'N/A'
577	118007.0	794.0	1.0	b'DialCreatCon'							b'Thailand'	b'N/A'
578	118007.0	795.0	1.0	b'DialCreatConGlucCor'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
579	118007.0	796.0	1.0	b'SerumAlbConc'							b'Thailand'	b'N/A'
580	118007.0	1949.0	1.0	b'PTH-iPTHUnit'							b'Thailand'	b'N/A'
581	118007.0	1950.0	1.0	b'PTH-C-PTHUnit'							b'Thailand'	b'N/A'
582	118007.0	1951.0	1.0	b'PTH-HS-PTHUnit'							b'Thailand'	b'N/A'
583	118007.0	1952.0	1.0	b'PTH-wholePTHUnit'							b'Thailand'	b'N/A'
584	118008.0	38.0	1.0	b'$KGL'	b'1'	b'kg'					b'Thailand'	b'N/A'
585	118008.0	100.0	1.0	b'CaTotalUnit'	b'1'	b'mg/dL'	b'8.8'	b'10.6'			b'Thailand'	b'N/A'
586	118008.0	103.0	1.0	b'TotalProteinUnit'	b'2'	b'g/dL'	b'6.6'	b'8.3'			b'Thailand'	b'N/A'
587	118008.0	104.0	1.0	b'AlbuminUnit'	b'2'	b'g/dL'	b'3.8'	b'5.1'			b'Thailand'	b'N/A'
588	118008.0	110.0	1.0	b'HgbUnit'	b'2'	b'g/dL'	b'13.0'	b'18.0'			b'Thailand'	b'N/A'
589	118008.0	111.0	1.0	b'HctUnit'	b'1'	b'%'	b'40'	b'54'			b'Thailand'	b'N/A'
590	118008.0	112.0	1.0	b'MCVUnit'	b'1'	b'fL'	b'83'	b'97'			b'Thailand'	b'N/A'
591	118008.0	113.0	1.0	b'WhBldCntUnit'	b'1'	b'10^3 cells/mm^3'	b'4.5'	b'10.0'			b'Thailand'	b'N/A'
592	118008.0	114.0	1.0	b'NeutrophilsUnit'	b'3'	b'%'	b'40'	b'70'			b'Thailand'	b'N/A'
593	118008.0	115.0	1.0	b'LymphUnit'	b'3'	b'%'	b'20'	b'50'			b'Thailand'	b'N/A'
594	118008.0	117.0	1.0	b'BUNUnit'	b'1'	b'mg/dL'	b'8'	b'20'			b'Thailand'	b'N/A'
595	118008.0	118.0	1.0	b'UreaUnit'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
596	118008.0	119.0	1.0	b'SodiumUnit'	b'2'	b'mmol/L'	b'136'	b'146'			b'Thailand'	b'N/A'
597	118008.0	120.0	1.0	b'PotassUnit'	b'2'	b'mmol/L'	b'3.5'	b'5.1'			b'Thailand'	b'N/A'
598	118008.0	122.0	1.0	b'BicarbUnit'	b'2'	b'mmol/L'	b'21'	b'31'			b'Thailand'	b'N/A'
599	118008.0	123.0	1.0	b'GlycoHgbUnit'	b'1'	b'%'	b'4.0'	b'6.2'			b'Thailand'	b'N/A'
600	118008.0	126.0	1.0	b'AlkPhosphUnit'	b'1'	b'U/L'	b'30'	b'120'			b'Thailand'	b'N/A'
601	118008.0	212.0	1.0	b'AlkPhosphBoneUnit'							b'Thailand'	b'N/A'
602	118008.0	213.0	1.0	b'MagnesiumUnit'	b'2'	b'mg/dL'	b'1.8'	b'2.6'			b'Thailand'	b'N/A'
603	118008.0	215.0	1.0	b'InterleukinUnit'							b'Thailand'	b'N/A'
604	118008.0	267.0	1.0	b'VDUnit1'							b'Thailand'	b'N/A'
605	118008.0	268.0	1.0	b'VDUnit2'							b'Thailand'	b'N/A'
606	118008.0	269.0	1.0	b'$FASTGlc'							b'Thailand'	b'N/A'
607	118008.0	270.0	1.0	b'PLTUnit'	b'1'	b'10^3 cells/mm^3'	b'150'	b'400'			b'Thailand'	b'N/A'
608	118008.0	271.0	1.0	b'CHrUnit'	b'2'	b'Other'	b'0.8'	b'2.0'		b'%'	b'Thailand'	b'N/A'
609	118008.0	272.0	1.0	b'pRBCUnit'							b'Thailand'	b'N/A'
610	118008.0	273.0	1.0	b'FBNGUnit'	b'1'	b'mg/dL'	b'165'	b'400'			b'Thailand'	b'N/A'
611	118008.0	274.0	1.0	b'BNPUnit'							b'Thailand'	b'N/A'
612	118008.0	275.0	1.0	b'pBNPUnit'							b'Thailand'	b'N/A'
613	118008.0	276.0	1.0	b'TrpTUnit'	b'4'	b'Other'	b'<50'			b'ng/L'	b'Thailand'	b'N/A'
614	118008.0	277.0	1.0	b'TrpIUnit'							b'Thailand'	b'N/A'
615	118008.0	280.0	1.0	b'CreatUnit'	b'1'	b'mg/dL'	b'0.7'	b'1.2'			b'Thailand'	b'N/A'
616	118008.0	281.0	1.0	b'$CATyp'							b'Thailand'	b'N/A'
617	118008.0	282.0	1.0	b'PhosphUnit'	b'1'	b'mg/dL'	b'2.5'	b'4.5'			b'Thailand'	b'N/A'
618	118008.0	283.0	1.0	b'PTHUnit'							b'Thailand'	b'N/A'
619	118008.0	284.0	1.0	b'UricAcidUnit'	b'1'	b'mg/dL'	b'3.5'	b'7.2'			b'Thailand'	b'N/A'
620	118008.0	285.0	1.0	b'GlucoseUnit'	b'1'	b'mg/dL'	b'65'	b'100'			b'Thailand'	b'N/A'
621	118008.0	286.0	1.0	b'TotCholUnit'	b'1'	b'mg/dL'	b'<200'				b'Thailand'	b'N/A'
622	118008.0	287.0	1.0	b'HDLCholUnit'	b'1'	b'mg/dL'	b'>40'				b'Thailand'	b'N/A'
623	118008.0	288.0	1.0	b'LDLCholUnit'	b'1'	b'mg/dL'	b'<160'				b'Thailand'	b'N/A'
624	118008.0	289.0	1.0	b'TriglycUnit'	b'1'	b'mg/dL'	b'<150'				b'Thailand'	b'N/A'
625	118008.0	290.0	1.0	b'SerumIronUnit'	b'1'	b'\xb5g/dL'	b'70'	b'180'			b'Thailand'	b'N/A'
626	118008.0	291.0	1.0	b'TIBCUnit'	b'1'	b'\xb5g/dL'	b'255'	b'450'			b'Thailand'	b'N/A'
627	118008.0	292.0	1.0	b'FerritinUnit'	b'6'	b'ng/mL'	b'21.81'	b'274.66'			b'Thailand'	b'N/A'
628	118008.0	293.0	1.0	b'CRPUnit'	b'2'	b'mg/L'	b'0.0'	b'5.0'			b'Thailand'	b'N/A'
629	118008.0	307.0	1.0	b'eGFRUnit'	b'1'	b'mL/min/1.73m^2'					b'Thailand'	b'N/A'
630	118008.0	318.0	1.0	b'$FASTLpd'							b'Thailand'	b'N/A'
631	118008.0	332.0	1.0	b'Beta2MicroglobUnit'	b'3'	b'Other'	b'970'	b'2640'		b'ug/L'	b'Thailand'	b'N/A'
632	118008.0	360.0	1.0	b'FGF23 Units'							b'Thailand'	b'N/A'
633	118008.0	371.0	1.0	b'Glycosylated Albumin'							b'Thailand'	b'N/A'
634	118008.0	372.0	1.0	b'PTH Assay'							b'Thailand'	b'N/A'
635	118008.0	400.0	1.0	b'$qCystat'							b'Thailand'	b'N/A'
636	118008.0	402.0	1.0	b'qAST'	b'1'	b'U/L'	b'<50'				b'Thailand'	b'N/A'
637	118008.0	404.0	1.0	b'$qALT'	b'1'	b'U/L'	b'<50'				b'Thailand'	b'N/A'
638	118008.0	405.0	1.0	b'$qBilirubin'	b'3'	b'mg/dL'	b'0.1'	b'1.2'			b'Thailand'	b'N/A'
639	118008.0	458.0	1.0	b'$UrineVolUnit'	b'1'	b'mL/24 hr'					b'Thailand'	b'N/A'
640	118008.0	461.0	1.0	b'$UrineCreat24Unit'	b'7'	b'mg/dL'					b'Thailand'	b'N/A'
641	118008.0	505.0	1.0	b'$GlucoseUnit'							b'Thailand'	b'N/A'
642	118008.0	514.0	1.0	b'$HUnit'	b'2'	b'mg/dL'					b'Thailand'	b'N/A'
643	118008.0	540.0	1.0	b'$SerumUrea'	b'1'	b'mg/dL'	b'8'	b'20'			b'Thailand'	b'N/A'
644	118008.0	625.0	1.0	b'CreatConUnit'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
645	118008.0	626.0	1.0	b'DialyCreatCon4HrUnit'							b'Thailand'	b'N/A'
646	118008.0	627.0	1.0	b'DialyCreatCorr4HrUnit'							b'Thailand'	b'N/A'
647	118008.0	628.0	1.0	b'InitDialyGlucConUnit'							b'Thailand'	b'N/A'
648	118008.0	629.0	1.0	b'DialyGlucCon4HrUnit'							b'Thailand'	b'N/A'
649	118008.0	793.0	1.0	b'DialGlucoseCon'							b'Thailand'	b'N/A'
650	118008.0	794.0	1.0	b'DialCreatCon'							b'Thailand'	b'N/A'
651	118008.0	795.0	1.0	b'DialCreatConGlucCor'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
652	118008.0	796.0	1.0	b'SerumAlbConc'							b'Thailand'	b'N/A'
653	118008.0	1949.0	1.0	b'PTH-iPTHUnit'	b'1'	b'pg/mL'	b'15.0'	b'68.3'			b'Thailand'	b'N/A'
654	118008.0	1950.0	1.0	b'PTH-C-PTHUnit'							b'Thailand'	b'N/A'
655	118008.0	1951.0	1.0	b'PTH-HS-PTHUnit'							b'Thailand'	b'N/A'
656	118008.0	1952.0	1.0	b'PTH-wholePTHUnit'							b'Thailand'	b'N/A'
657	118009.0	38.0	1.0	b'$KGL'	b'1'	b'kg'					b'Thailand'	b'N/A'
658	118009.0	100.0	1.0	b'CaTotalUnit'	b'1'	b'mg/dL'	b'8'	b'11'			b'Thailand'	b'N/A'
659	118009.0	103.0	1.0	b'TotalProteinUnit'	b'2'	b'g/dL'	b'6'	b'8'			b'Thailand'	b'N/A'
660	118009.0	104.0	1.0	b'AlbuminUnit'	b'2'	b'g/dL'	b'3'	b'8'			b'Thailand'	b'N/A'
661	118009.0	110.0	1.0	b'HgbUnit'	b'2'	b'g/dL'	b'12'	b'16'			b'Thailand'	b'N/A'
662	118009.0	111.0	1.0	b'HctUnit'	b'1'	b'%'	b'38'	b'47'			b'Thailand'	b'N/A'
663	118009.0	112.0	1.0	b'MCVUnit'	b'1'	b'fL'	b'80'	b'97'			b'Thailand'	b'N/A'
664	118009.0	113.0	1.0	b'WhBldCntUnit'	b'4'	b'Other'	b'4000'	b'102000'		b'cell/UL'	b'Thailand'	b'N/A'
665	118009.0	114.0	1.0	b'NeutrophilsUnit'	b'3'	b'%'	b'40'	b'75'			b'Thailand'	b'N/A'
666	118009.0	115.0	1.0	b'LymphUnit'	b'3'	b'%'	b'20'	b'59'			b'Thailand'	b'N/A'
667	118009.0	117.0	1.0	b'BUNUnit'	b'1'	b'mg/dL'	b'8'	b'26'			b'Thailand'	b'N/A'
668	118009.0	118.0	1.0	b'UreaUnit'							b'Thailand'	b'N/A'
669	118009.0	119.0	1.0	b'SodiumUnit'	b'2'	b'mmol/L'	b'135'	b'155'			b'Thailand'	b'N/A'
670	118009.0	120.0	1.0	b'PotassUnit'	b'2'	b'mmol/L'	b'3.5'	b'5.5'			b'Thailand'	b'N/A'
671	118009.0	122.0	1.0	b'BicarbUnit'	b'2'	b'mmol/L'	b'23'	b'31'			b'Thailand'	b'N/A'
672	118009.0	123.0	1.0	b'GlycoHgbUnit'	b'1'	b'%'	b'4.3'	b'5.8'			b'Thailand'	b'N/A'
673	118009.0	126.0	1.0	b'AlkPhosphUnit'	b'1'	b'U/L'	b'39'	b'117'			b'Thailand'	b'N/A'
674	118009.0	212.0	1.0	b'AlkPhosphBoneUnit'							b'Thailand'	b'N/A'
675	118009.0	213.0	1.0	b'MagnesiumUnit'	b'1'	b'mmol/L'	b'1.7'	b'5.0'			b'Thailand'	b'N/A'
676	118009.0	215.0	1.0	b'InterleukinUnit'							b'Thailand'	b'N/A'
677	118009.0	267.0	1.0	b'VDUnit1'							b'Thailand'	b'N/A'
678	118009.0	268.0	1.0	b'VDUnit2'							b'Thailand'	b'N/A'
679	118009.0	269.0	1.0	b'$FASTGlc'							b'Thailand'	b'N/A'
680	118009.0	270.0	1.0	b'PLTUnit'	b'4'	b'cells/\xb5L'	b'140000'	b'400000'			b'Thailand'	b'N/A'
681	118009.0	271.0	1.0	b'CHrUnit'							b'Thailand'	b'N/A'
682	118009.0	272.0	1.0	b'pRBCUnit'							b'Thailand'	b'N/A'
683	118009.0	273.0	1.0	b'FBNGUnit'							b'Thailand'	b'N/A'
684	118009.0	274.0	1.0	b'BNPUnit'							b'Thailand'	b'N/A'
685	118009.0	275.0	1.0	b'pBNPUnit'							b'Thailand'	b'N/A'
686	118009.0	276.0	1.0	b'TrpTUnit'							b'Thailand'	b'N/A'
687	118009.0	277.0	1.0	b'TrpIUnit'							b'Thailand'	b'N/A'
688	118009.0	280.0	1.0	b'CreatUnit'	b'1'	b'mg/dL'	b'0.7'	b'1.5'			b'Thailand'	b'N/A'
689	118009.0	281.0	1.0	b'$CATyp'							b'Thailand'	b'N/A'
690	118009.0	282.0	1.0	b'PhosphUnit'	b'1'	b'mg/dL'	b'2.5'	b'4.5'			b'Thailand'	b'N/A'
691	118009.0	283.0	1.0	b'PTHUnit'							b'Thailand'	b'N/A'
692	118009.0	284.0	1.0	b'UricAcidUnit'	b'1'	b'mg/dL'	b'2.6'	b'7.0'			b'Thailand'	b'N/A'
693	118009.0	285.0	1.0	b'GlucoseUnit'	b'1'	b'mg/dL'	b'70'	b'110'			b'Thailand'	b'N/A'
694	118009.0	286.0	1.0	b'TotCholUnit'	b'1'	b'mg/dL'		b'200'			b'Thailand'	b'N/A'
695	118009.0	287.0	1.0	b'HDLCholUnit'	b'1'	b'mg/dL'	b'35'	b'79'			b'Thailand'	b'N/A'
696	118009.0	288.0	1.0	b'LDLCholUnit'	b'1'	b'mg/dL'		b'160'			b'Thailand'	b'N/A'
697	118009.0	289.0	1.0	b'TriglycUnit'	b'1'	b'mg/dL'		b'200'			b'Thailand'	b'N/A'
698	118009.0	290.0	1.0	b'SerumIronUnit'	b'1'	b'\xb5g/dL'	b'65'	b'157'			b'Thailand'	b'N/A'
699	118009.0	291.0	1.0	b'TIBCUnit'	b'1'	b'\xb5g/dL'	b'256'	b'436'			b'Thailand'	b'N/A'
700	118009.0	292.0	1.0	b'FerritinUnit'	b'6'	b'ng/mL'	b'20'	b'300'			b'Thailand'	b'N/A'
701	118009.0	293.0	1.0	b'CRPUnit'							b'Thailand'	b'N/A'
702	118009.0	307.0	1.0	b'eGFRUnit'	b'1'	b'mL/min/1.73m^2'	b'90'				b'Thailand'	b'N/A'
703	118009.0	318.0	1.0	b'$FASTLpd'							b'Thailand'	b'N/A'
704	118009.0	332.0	1.0	b'Beta2MicroglobUnit'							b'Thailand'	b'N/A'
705	118009.0	360.0	1.0	b'FGF23 Units'							b'Thailand'	b'N/A'
706	118009.0	371.0	1.0	b'Glycosylated Albumin'							b'Thailand'	b'N/A'
707	118009.0	372.0	1.0	b'PTH Assay'							b'Thailand'	b'N/A'
708	118009.0	400.0	1.0	b'$qCystat'							b'Thailand'	b'N/A'
709	118009.0	402.0	1.0	b'qAST'	b'1'	b'U/L'	b'5'	b'40'			b'Thailand'	b'N/A'
710	118009.0	404.0	1.0	b'$qALT'	b'1'	b'U/L'	b'5'	b'35'			b'Thailand'	b'N/A'
711	118009.0	405.0	1.0	b'$qBilirubin'	b'3'	b'mg/dL'	b'0.5'	b'1.5'			b'Thailand'	b'N/A'
712	118009.0	458.0	1.0	b'$UrineVolUnit'	b'1'	b'mL/24 hr'					b'Thailand'	b'N/A'
713	118009.0	461.0	1.0	b'$UrineCreat24Unit'							b'Thailand'	b'N/A'
714	118009.0	505.0	1.0	b'$GlucoseUnit'							b'Thailand'	b'N/A'
715	118009.0	514.0	1.0	b'$HUnit'	b'2'	b'mg/dL'					b'Thailand'	b'N/A'
716	118009.0	540.0	1.0	b'$SerumUrea'	b'1'	b'mg/dL'					b'Thailand'	b'N/A'
717	118009.0	625.0	1.0	b'CreatConUnit'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
718	118009.0	626.0	1.0	b'DialyCreatCon4HrUnit'							b'Thailand'	b'N/A'
719	118009.0	627.0	1.0	b'DialyCreatCorr4HrUnit'							b'Thailand'	b'N/A'
720	118009.0	628.0	1.0	b'InitDialyGlucConUnit'							b'Thailand'	b'N/A'
721	118009.0	629.0	1.0	b'DialyGlucCon4HrUnit'							b'Thailand'	b'N/A'
722	118009.0	793.0	1.0	b'DialGlucoseCon'							b'Thailand'	b'N/A'
723	118009.0	794.0	1.0	b'DialCreatCon'							b'Thailand'	b'N/A'
724	118009.0	795.0	1.0	b'DialCreatConGlucCor'	b'3'	b'mg/dL'					b'Thailand'	b'N/A'
725	118009.0	796.0	1.0	b'SerumAlbConc'							b'Thailand'	b'N/A'
726	118009.0	1949.0	1.0	b'PTH-iPTHUnit'			b'15'	b'65'			b'Thailand'	b'N/A'
727	118009.0	1950.0	1.0	b'PTH-C-PTHUnit'							b'Thailand'	b'N/A'
728	118009.0	1951.0	1.0	b'PTH-HS-PTHUnit'							b'Thailand'	b'N/A'
729	118009.0	1952.0	1.0	b'PTH-wholePTHUnit'							b'Thailand'	b'N/A'
730	118010.0	38.0	1.0	b'$KGL'	b'1'	b'kg'					b'Thailand'	b'N/A'
731	118010.0	100.0	1.0	b'CaTotalUnit'	b'1'	b'mg/dL'	b'8.6'	b'10.5'			b'Thailand'	b'N/A'
732	118010.0	103.0	1.0	b'TotalProteinUnit'	b'2'	b'g/dL'	b'6.5'	b'8.8'			b'Thailand'	b'N/A'
733	118010.0	104.0	1.0	b'AlbuminUnit'	b'2'	b'g/dL'	b'3.5'	b'5.5'			b'Thailand'	b'N/A'
734	118010.0	110.0	1.0	b'HgbUnit'	b'1'	b'g/L'	b'11'	b'18'			b'Thailand'	b'N/A'
735	118010.0	111.0	1.0	b'HctUnit'	b'1'	b'%'	b'34'	b'45'			b'Thailand'	b'N/A'
736	118010.0	112.0	1.0	b'MCVUnit'	b'1'	b'fL'	b'80'	b'95'			b'Thailand'	b'N/A'
737	118010.0	113.0	1.0	b'WhBldCntUnit'	b'1'	b'10^3 cells/mm^3'	b'4'	b'10'			b'Thailand'	b'N/A'
738	118010.0	114.0	1.0	b'NeutrophilsUnit'	b'3'	b'%'	b'40'	b'70'			b'Thailand'	b'N/A'
